Environment,Subject,Action,Start,End,Length
E01,S10,A25,270,285,15
E01,S10,A27,1,20,19
E01,S10,A27,21,48,27
E01,S10,A27,49,76,27
E01,S10,A27,77,103,26
E01,S10,A27,104,130,26
E01,S10,A27,131,156,25
E01,S10,A27,157,181,24
E01,S10,A27,182,208,26
E01,S10,A27,209,234,25
E01,S10,A27,235,259,24
E01,S10,A27,260,284,24
E02,S11,A04,8,31,23
E02,S11,A04,32,53,21
E02,S11,A04,54,78,24
E02,S11,A04,79,101,22
E02,S11,A04,102,123,21
E02,S11,A04,124,145,21
E02,S11,A04,146,168,22
E02,S11,A04,169,192,23
E02,S11,A04,193,213,20
E02,S11,A04,214,235,21
E02,S11,A04,236,255,19
E02,S11,A04,256,278,22
E02,S11,A05,1,14,13
E02,S11,A05,15,38,23
E02,S11,A05,39,62,23
E02,S11,A05,63,84,21
E02,S11,A05,85,105,20
E02,S11,A05,106,126,20
E02,S11,A05,127,149,22
E02,S11,A05,150,175,25
E02,S11,A05,176,196,20
E02,S11,A05,197,220,23
E02,S11,A05,221,243,22
E02,S11,A05,244,262,18
E02,S11,A05,263,288,25
E02,S11,A09,1,17,16
E02,S11,A09,18,41,23
E02,S11,A09,42,65,23
E02,S11,A09,66,90,24
E02,S11,A09,91,114,23
E02,S11,A09,115,138,23
E02,S11,A09,139,166,27
E02,S11,A09,167,190,23
E02,S11,A09,191,218,27
E02,S11,A09,219,242,23
E02,S11,A09,243,268,25
E02,S11,A09,269,293,24
E02,S11,A10,1,16,15
E02,S11,A10,17,42,25
E02,S11,A10,43,64,21
E02,S11,A10,65,94,29
E02,S11,A10,95,121,26
E02,S11,A10,122,145,23
E02,S11,A10,146,171,25
E02,S11,A10,172,200,28
E02,S11,A10,201,225,24
E02,S11,A10,226,252,26
E02,S11,A10,253,282,29
E02,S11,A12,36,65,29
E02,S11,A12,66,92,26
E02,S11,A12,93,122,29
E02,S11,A12,123,150,27
E02,S11,A12,151,181,30
E02,S11,A12,214,243,29
E02,S11,A13,1,16,15
E02,S11,A13,17,40,23
E02,S11,A13,41,64,23
E02,S11,A13,65,88,23
E02,S11,A13,89,111,22
E02,S11,A13,112,135,23
E02,S11,A13,136,159,23
E02,S11,A13,160,184,24
E02,S11,A13,185,207,22
E02,S11,A13,208,232,24
E02,S11,A13,233,258,25
E02,S11,A13,259,283,24
E02,S11,A14,1,17,16
E02,S11,A14,18,46,28
E02,S11,A14,47,74,27
E02,S11,A14,75,103,28
E02,S11,A14,104,131,27
E02,S11,A14,132,159,27
E02,S11,A14,160,186,26
E02,S11,A14,187,214,27
E02,S11,A14,215,240,25
E02,S11,A14,241,268,27
E02,S11,A14,269,295,26
E02,S11,A16,1,30,29
E02,S11,A17,1,13,12
E02,S11,A17,14,33,19
E02,S11,A17,34,54,20
E02,S11,A17,55,73,18
E02,S11,A17,74,95,21
E02,S11,A17,96,116,20
E02,S11,A17,117,136,19
E02,S11,A17,137,156,19
E02,S11,A17,157,174,17
E02,S11,A17,175,196,21
E02,S11,A17,197,216,19
E02,S11,A17,217,235,18
E02,S11,A17,236,256,20
E02,S11,A17,257,276,19
E02,S11,A17,277,297,20
E02,S11,A18,9,29,20
E02,S11,A18,30,52,22
E02,S11,A18,53,74,21
E02,S11,A18,75,96,21
E02,S11,A18,97,118,21
E02,S11,A18,119,141,22
E02,S11,A18,142,166,24
E02,S11,A18,167,191,24
E02,S11,A18,192,216,24
E02,S11,A18,217,237,20
E02,S11,A18,238,259,21
E02,S11,A18,260,281,21
E02,S11,A19,1,25,24
E02,S11,A19,58,86,28
E02,S11,A19,187,216,29
E02,S11,A19,217,244,27
E02,S11,A19,245,272,27
E02,S11,A21,1,27,26
E02,S11,A21,28,54,26
E02,S11,A22,1,20,19
E02,S11,A22,21,48,27
E02,S11,A22,49,77,28
E02,S11,A22,78,106,28
E02,S11,A22,139,169,30
E02,S11,A22,170,200,30
E02,S11,A22,201,230,29
E02,S11,A22,231,257,26
E02,S11,A22,258,284,26
E02,S11,A23,1,21,20
E02,S11,A23,22,49,27
E02,S11,A23,50,76,26
E02,S11,A23,77,106,29
E02,S11,A23,107,134,27
E02,S11,A23,135,160,25
E02,S11,A23,161,189,28
E02,S11,A23,190,218,28
E02,S11,A23,219,246,27
E02,S11,A23,247,274,27
E02,S11,A24,1,16,15
E02,S11,A24,17,41,24
E02,S11,A24,42,65,23
E02,S11,A24,66,90,24
E02,S11,A24,91,113,22
E02,S11,A24,114,137,23
E02,S11,A24,138,163,25
E02,S11,A24,164,188,24
E02,S11,A24,189,214,25
E02,S11,A24,215,241,26
E02,S11,A24,242,267,25
E02,S11,A24,268,294,26
E02,S11,A25,1,20,19
E02,S11,A25,21,46,25
E02,S11,A25,47,72,25
E02,S11,A25,73,95,22
E02,S11,A25,96,119,23
E02,S11,A25,120,145,25
E02,S11,A25,146,173,27
E02,S11,A25,174,200,26
E02,S11,A25,201,225,24
E02,S11,A25,226,252,26
E02,S11,A25,253,277,24
E02,S11,A26,10,21,11
E02,S11,A26,22,33,11
E02,S11,A26,34,44,10
E02,S11,A26,45,56,11
E02,S11,A26,57,67,10
E02,S11,A26,68,78,10
E02,S11,A26,79,89,10
E02,S11,A26,90,100,10
E02,S11,A26,101,111,10
E02,S11,A26,112,122,10
E02,S11,A26,123,133,10
E02,S11,A26,134,144,10
E02,S11,A26,145,155,10
E02,S11,A26,156,167,11
E02,S11,A26,178,188,10
E02,S11,A26,189,200,11
E02,S11,A26,211,221,10
E02,S11,A26,222,232,10
E02,S11,A26,233,243,10
E02,S11,A26,244,254,10
E02,S11,A26,265,275,10
E02,S11,A26,276,286,10
E02,S11,A26,287,297,10
E02,S11,A27,1,24,23
E02,S11,A27,58,87,29
E02,S11,A27,88,114,26
E02,S11,A27,115,144,29
E02,S11,A27,145,174,29
E02,S11,A27,175,202,27
E02,S11,A27,203,228,25
E02,S11,A27,229,256,27
E02,S11,A27,257,284,27
E02,S12,A04,1,17,16
E02,S12,A04,119,143,24
E02,S12,A04,144,164,20
E02,S12,A04,165,188,23
E02,S12,A04,189,211,22
E02,S12,A04,212,237,25
E02,S12,A04,238,261,23
E02,S12,A04,262,285,23
E02,S12,A05,1,13,12
E02,S12,A05,14,33,19
E02,S12,A05,34,54,20
E02,S12,A05,55,74,19
E02,S12,A05,75,96,21
E02,S12,A05,97,117,20
E02,S12,A05,118,138,20
E02,S12,A05,139,160,21
E02,S12,A05,161,180,19
E02,S12,A05,181,200,19
E02,S12,A05,201,221,20
E02,S12,A05,222,243,21
E02,S12,A05,244,263,19
E02,S12,A05,264,284,20
E02,S12,A07,1,21,20
E02,S12,A07,22,51,29
E02,S12,A07,52,82,30
E02,S12,A07,83,112,29
E02,S12,A07,113,142,29
E02,S12,A07,176,203,27
E02,S12,A07,204,234,30
E02,S12,A07,235,263,28
E02,S12,A07,264,293,29
E02,S12,A08,1,24,23
E02,S12,A08,25,51,26
E02,S12,A08,52,79,27
E02,S12,A08,80,110,30
E02,S12,A08,143,172,29
E02,S12,A08,173,203,30
E02,S12,A08,204,233,29
E02,S12,A08,266,296,30
E02,S12,A09,1,12,11
E02,S12,A09,13,33,20
E02,S12,A09,34,54,20
E02,S12,A09,55,74,19
E02,S12,A09,75,95,20
E02,S12,A09,96,116,20
E02,S12,A09,117,137,20
E02,S12,A09,138,157,19
E02,S12,A09,158,178,20
E02,S12,A09,179,198,19
E02,S12,A09,199,219,20
E02,S12,A09,220,239,19
E02,S12,A09,240,259,19
E02,S12,A09,260,279,19
E02,S12,A10,1,13,12
E02,S12,A10,14,34,20
E02,S12,A10,35,58,23
E02,S12,A10,59,79,20
E02,S12,A10,80,100,20
E02,S12,A10,101,122,21
E02,S12,A10,123,143,20
E02,S12,A10,144,165,21
E02,S12,A10,166,185,19
E02,S12,A10,186,205,19
E02,S12,A10,206,225,19
E02,S12,A10,226,245,19
E02,S12,A10,246,265,19
E02,S12,A10,266,285,19
E02,S12,A11,1,19,18
E02,S12,A11,20,45,25
E02,S12,A11,46,73,27
E02,S12,A11,74,100,26
E02,S12,A11,101,125,24
E02,S12,A11,126,153,27
E02,S12,A11,154,182,28
E02,S12,A11,183,209,26
E02,S12,A11,210,236,26
E02,S12,A11,237,264,27
E02,S12,A11,265,289,24
E02,S12,A12,1,22,21
E02,S12,A12,23,47,24
E02,S12,A12,48,72,24
E02,S12,A12,73,96,23
E02,S12,A12,97,121,24
E02,S12,A12,122,145,23
E02,S12,A12,146,168,22
E02,S12,A12,169,193,24
E02,S12,A12,194,216,22
E02,S12,A12,217,239,22
E02,S12,A12,240,262,22
E02,S12,A12,263,285,22
E02,S12,A13,1,17,16
E02,S12,A13,18,43,25
E02,S12,A13,44,65,21
E02,S12,A13,66,86,20
E02,S12,A13,87,110,23
E02,S12,A13,111,135,24
E02,S12,A13,136,159,23
E02,S12,A13,160,180,20
E02,S12,A13,181,202,21
E02,S12,A13,203,223,20
E02,S12,A13,224,247,23
E02,S12,A13,248,270,22
E02,S12,A14,11,28,17
E02,S12,A14,29,49,20
E02,S12,A14,50,67,17
E02,S12,A14,68,88,20
E02,S12,A14,89,108,19
E02,S12,A14,109,129,20
E02,S12,A14,130,151,21
E02,S12,A14,152,171,19
E02,S12,A14,172,191,19
E02,S12,A14,192,211,19
E02,S12,A14,212,230,18
E02,S12,A14,231,248,17
E02,S12,A14,249,267,18
E02,S12,A14,268,286,18
E02,S12,A15,1,22,21
E02,S12,A15,23,47,24
E02,S12,A15,48,72,24
E02,S12,A15,73,97,24
E02,S12,A15,98,121,23
E02,S12,A15,122,146,24
E02,S12,A15,147,170,23
E02,S12,A15,171,194,23
E02,S12,A15,195,218,23
E02,S12,A15,219,243,24
E02,S12,A15,244,268,24
E02,S12,A15,269,292,23
E02,S12,A16,1,20,19
E02,S12,A16,21,44,23
E02,S12,A16,45,68,23
E02,S12,A16,69,91,22
E02,S12,A16,92,113,21
E02,S12,A16,114,137,23
E02,S12,A16,138,161,23
E02,S12,A16,162,184,22
E02,S12,A16,185,207,22
E02,S12,A16,208,231,23
E02,S12,A16,232,255,23
E02,S12,A16,256,277,21
E02,S12,A17,1,12,11
E02,S12,A17,13,32,19
E02,S12,A17,33,53,20
E02,S12,A17,54,75,21
E02,S12,A17,76,96,20
E02,S12,A17,97,119,22
E02,S12,A17,120,141,21
E02,S12,A17,142,161,19
E02,S12,A17,162,181,19
E02,S12,A17,182,201,19
E02,S12,A17,202,220,18
E02,S12,A17,221,239,18
E02,S12,A17,240,259,19
E02,S12,A17,260,279,19
E02,S12,A18,1,14,13
E02,S12,A18,15,33,18
E02,S12,A18,34,53,19
E02,S12,A18,54,73,19
E02,S12,A18,74,92,18
E02,S12,A18,93,112,19
E02,S12,A18,113,131,18
E02,S12,A18,132,149,17
E02,S12,A18,150,167,17
E02,S12,A18,168,185,17
E02,S12,A18,186,203,17
E02,S12,A18,204,221,17
E02,S12,A18,222,241,19
E02,S12,A18,242,259,17
E02,S12,A18,260,278,18
E02,S12,A18,279,296,17
E02,S12,A19,10,38,28
E02,S12,A19,39,63,24
E02,S12,A19,64,88,24
E02,S12,A19,89,110,21
E02,S12,A19,111,138,27
E02,S12,A19,139,163,24
E02,S12,A19,164,190,26
E02,S12,A19,191,218,27
E02,S12,A19,219,248,29
E02,S12,A19,249,274,25
E02,S12,A20,1,27,26
E02,S12,A20,28,50,22
E02,S12,A20,51,70,19
E02,S12,A20,71,97,26
E02,S12,A20,98,117,19
E02,S12,A20,118,142,24
E02,S12,A20,143,167,24
E02,S12,A20,168,192,24
E02,S12,A20,193,213,20
E02,S12,A20,214,237,23
E02,S12,A20,238,262,24
E02,S12,A20,263,288,25
E02,S12,A21,8,33,25
E02,S12,A21,34,59,25
E02,S12,A21,60,83,23
E02,S12,A21,84,108,24
E02,S12,A21,109,136,27
E02,S12,A21,137,163,26
E02,S12,A21,164,190,26
E02,S12,A21,191,218,27
E02,S12,A21,219,242,23
E02,S12,A21,243,270,27
E02,S12,A22,1,12,11
E02,S12,A22,13,34,21
E02,S12,A22,35,56,21
E02,S12,A22,57,80,23
E02,S12,A22,81,103,22
E02,S12,A22,104,128,24
E02,S12,A22,129,153,24
E02,S12,A22,154,178,24
E02,S12,A22,179,204,25
E02,S12,A22,205,229,24
E02,S12,A22,230,255,25
E02,S12,A22,256,281,25
E02,S12,A23,8,28,20
E02,S12,A23,29,48,19
E02,S12,A23,49,71,22
E02,S12,A23,72,92,20
E02,S12,A23,93,115,22
E02,S12,A23,116,138,22
E02,S12,A23,139,162,23
E02,S12,A23,163,185,22
E02,S12,A23,186,208,22
E02,S12,A23,209,232,23
E02,S12,A23,233,257,24
E02,S12,A23,258,282,24
E02,S12,A24,1,11,10
E02,S12,A24,12,35,23
E02,S12,A24,36,57,21
E02,S12,A24,58,82,24
E02,S12,A24,83,106,23
E02,S12,A24,107,130,23
E02,S12,A24,131,154,23
E02,S12,A24,155,178,23
E02,S12,A24,179,199,20
E02,S12,A24,200,225,25
E02,S12,A24,226,248,22
E02,S12,A24,249,275,26
E02,S12,A25,11,31,20
E02,S12,A25,32,53,21
E02,S12,A25,54,76,22
E02,S12,A25,77,99,22
E02,S12,A25,100,124,24
E02,S12,A25,125,149,24
E02,S12,A25,150,172,22
E02,S12,A25,173,196,23
E02,S12,A25,197,221,24
E02,S12,A25,222,244,22
E02,S12,A25,245,268,23
E02,S12,A25,269,291,22
E02,S12,A26,241,251,10
E02,S12,A27,42,72,30
E02,S12,A27,172,197,25
E02,S12,A27,198,222,24
E02,S12,A27,223,246,23
E02,S12,A27,247,271,24
E02,S12,A27,272,297,25
E02,S13,A04,1,11,10
E02,S13,A04,12,37,25
E02,S13,A04,38,62,24
E02,S13,A04,63,92,29
E02,S13,A04,93,122,29
E02,S13,A04,123,152,29
E02,S13,A04,153,182,29
E02,S13,A04,215,245,30
E02,S13,A04,246,276,30
E02,S13,A05,1,17,16
E02,S13,A05,18,43,25
E02,S13,A05,76,103,27
E02,S13,A05,104,132,28
E02,S13,A07,1,26,25
E02,S13,A08,1,23,22
E02,S13,A09,1,12,11
E02,S13,A09,13,33,20
E02,S13,A09,34,55,21
E02,S13,A09,56,79,23
E02,S13,A09,80,101,21
E02,S13,A09,102,124,22
E02,S13,A09,125,147,22
E02,S13,A09,148,173,25
E02,S13,A09,174,199,25
E02,S13,A09,200,223,23
E02,S13,A09,224,250,26
E02,S13,A09,251,273,22
E02,S13,A10,11,32,21
E02,S13,A10,33,56,23
E02,S13,A10,57,80,23
E02,S13,A10,81,103,22
E02,S13,A10,104,128,24
E02,S13,A10,129,153,24
E02,S13,A10,154,181,27
E02,S13,A10,182,207,25
E02,S13,A10,208,230,22
E02,S13,A10,231,257,26
E02,S13,A10,258,284,26
E02,S13,A11,1,18,17
E02,S13,A11,19,47,28
E02,S13,A11,48,76,28
E02,S13,A11,77,105,28
E02,S13,A11,106,135,29
E02,S13,A11,136,162,26
E02,S13,A11,163,192,29
E02,S13,A11,193,221,28
E02,S13,A11,222,250,28
E02,S13,A11,251,280,29
E02,S13,A12,1,16,15
E02,S13,A12,17,41,24
E02,S13,A12,42,66,24
E02,S13,A12,67,92,25
E02,S13,A12,93,117,24
E02,S13,A12,118,142,24
E02,S13,A12,143,167,24
E02,S13,A12,168,192,24
E02,S13,A12,193,216,23
E02,S13,A12,217,242,25
E02,S13,A12,243,267,24
E02,S13,A12,268,293,25
E02,S13,A13,1,12,11
E02,S13,A13,13,35,22
E02,S13,A13,36,57,21
E02,S13,A13,58,79,21
E02,S13,A13,80,100,20
E02,S13,A13,101,121,20
E02,S13,A13,122,143,21
E02,S13,A13,144,167,23
E02,S13,A13,168,186,18
E02,S13,A13,187,208,21
E02,S13,A13,209,230,21
E02,S13,A13,231,253,22
E02,S13,A13,254,273,19
E02,S13,A13,274,297,23
E02,S13,A14,1,12,11
E02,S13,A14,13,34,21
E02,S13,A14,35,55,20
E02,S13,A14,56,75,19
E02,S13,A14,76,94,18
E02,S13,A14,95,115,20
E02,S13,A14,116,136,20
E02,S13,A14,137,157,20
E02,S13,A14,158,179,21
E02,S13,A14,180,200,20
E02,S13,A14,201,220,19
E02,S13,A14,221,241,20
E02,S13,A14,242,262,20
E02,S13,A14,263,284,21
E02,S13,A15,1,20,19
E02,S13,A15,21,47,26
E02,S13,A15,48,74,26
E02,S13,A15,75,102,27
E02,S13,A15,103,130,27
E02,S13,A15,131,156,25
E02,S13,A15,157,182,25
E02,S13,A15,183,210,27
E02,S13,A15,211,237,26
E02,S13,A15,238,264,26
E02,S13,A15,265,289,24
E02,S13,A16,1,18,17
E02,S13,A16,19,42,23
E02,S13,A16,43,66,23
E02,S13,A16,67,92,25
E02,S13,A16,93,115,22
E02,S13,A16,116,139,23
E02,S13,A16,140,163,23
E02,S13,A16,164,188,24
E02,S13,A16,189,212,23
E02,S13,A16,213,237,24
E02,S13,A16,238,264,26
E02,S13,A16,265,289,24
E02,S13,A17,1,11,10
E02,S13,A17,12,29,17
E02,S13,A17,30,48,18
E02,S13,A17,49,69,20
E02,S13,A17,70,89,19
E02,S13,A17,90,111,21
E02,S13,A17,112,133,21
E02,S13,A17,134,154,20
E02,S13,A17,155,176,21
E02,S13,A17,177,199,22
E02,S13,A17,200,221,21
E02,S13,A17,222,244,22
E02,S13,A17,245,266,21
E02,S13,A17,267,287,20
E02,S13,A18,1,11,10
E02,S13,A18,12,34,22
E02,S13,A18,35,56,21
E02,S13,A18,57,79,22
E02,S13,A18,80,102,22
E02,S13,A18,103,123,20
E02,S13,A18,124,145,21
E02,S13,A18,146,166,20
E02,S13,A18,167,188,21
E02,S13,A18,189,211,22
E02,S13,A18,212,232,20
E02,S13,A18,233,253,20
E02,S13,A18,254,275,21
E02,S13,A18,276,294,18
E02,S13,A19,1,22,21
E02,S13,A19,23,48,25
E02,S13,A19,49,75,26
E02,S13,A19,76,99,23
E02,S13,A19,100,124,24
E02,S13,A19,125,150,25
E02,S13,A19,151,177,26
E02,S13,A19,178,200,22
E02,S13,A19,201,227,26
E02,S13,A19,228,253,25
E02,S13,A19,254,280,26
E02,S13,A20,1,23,22
E02,S13,A20,24,54,30
E02,S13,A20,55,83,28
E02,S13,A20,84,109,25
E02,S13,A20,142,168,26
E02,S13,A20,169,195,26
E02,S13,A20,196,224,28
E02,S13,A20,225,255,30
E02,S13,A20,256,284,28
E02,S13,A21,1,20,19
E02,S13,A21,53,83,30
E02,S13,A21,84,113,29
E02,S13,A21,146,175,29
E02,S13,A21,176,203,27
E02,S13,A21,236,266,30
E02,S13,A22,1,19,18
E02,S13,A22,20,47,27
E02,S13,A22,48,72,24
E02,S13,A22,73,102,29
E02,S13,A22,103,129,26
E02,S13,A22,130,159,29
E02,S13,A22,160,188,28
E02,S13,A22,189,217,28
E02,S13,A22,218,244,26
E02,S13,A22,245,272,27
E02,S13,A23,1,16,15
E02,S13,A23,17,43,26
E02,S13,A23,44,73,29
E02,S13,A23,74,101,27
E02,S13,A23,102,129,27
E02,S13,A23,130,156,26
E02,S13,A23,157,184,27
E02,S13,A23,185,212,27
E02,S13,A23,213,241,28
E02,S13,A23,242,268,26
E02,S13,A23,269,296,27
E02,S13,A24,1,14,13
E02,S13,A24,15,34,19
E02,S13,A24,35,55,20
E02,S13,A24,56,76,20
E02,S13,A24,77,97,20
E02,S13,A24,98,118,20
E02,S13,A24,119,139,20
E02,S13,A24,140,163,23
E02,S13,A24,164,185,21
E02,S13,A24,186,206,20
E02,S13,A24,207,229,22
E02,S13,A24,230,251,21
E02,S13,A24,252,274,22
E02,S13,A25,1,12,11
E02,S13,A25,13,34,21
E02,S13,A25,35,53,18
E02,S13,A25,54,77,23
E02,S13,A25,78,101,23
E02,S13,A25,102,124,22
E02,S13,A25,125,146,21
E02,S13,A25,147,171,24
E02,S13,A25,172,193,21
E02,S13,A25,194,218,24
E02,S13,A25,219,240,21
E02,S13,A25,241,263,22
E02,S13,A25,264,287,23
E02,S13,A27,1,22,21
E02,S13,A27,55,84,29
E02,S13,A27,85,113,28
E02,S13,A27,114,142,28
E02,S13,A27,143,168,25
E02,S13,A27,169,199,30
E02,S13,A27,200,228,28
E02,S13,A27,229,258,29
E02,S13,A27,259,287,28
E02,S14,A04,1,20,19
E02,S14,A04,21,42,21
E02,S14,A04,43,65,22
E02,S14,A04,66,85,19
E02,S14,A04,86,107,21
E02,S14,A04,108,131,23
E02,S14,A04,132,156,24
E02,S14,A04,157,181,24
E02,S14,A04,182,205,23
E02,S14,A04,206,230,24
E02,S14,A04,231,256,25
E02,S14,A04,257,281,24
E02,S14,A05,1,12,11
E02,S14,A05,13,35,22
E02,S14,A05,36,58,22
E02,S14,A05,59,82,23
E02,S14,A05,83,103,20
E02,S14,A05,104,128,24
E02,S14,A05,129,151,22
E02,S14,A05,152,174,22
E02,S14,A05,175,198,23
E02,S14,A05,199,220,21
E02,S14,A05,221,245,24
E02,S14,A05,246,267,21
E02,S14,A05,268,289,21
E02,S14,A07,1,31,30
E02,S14,A08,1,30,29
E02,S14,A09,9,26,17
E02,S14,A09,27,45,18
E02,S14,A09,46,65,19
E02,S14,A09,66,85,19
E02,S14,A09,86,104,18
E02,S14,A09,105,124,19
E02,S14,A09,125,144,19
E02,S14,A09,145,163,18
E02,S14,A09,164,182,18
E02,S14,A09,183,201,18
E02,S14,A09,202,220,18
E02,S14,A09,221,239,18
E02,S14,A09,240,258,18
E02,S14,A09,259,276,17
E02,S14,A09,277,293,16
E02,S14,A10,1,11,10
E02,S14,A10,12,32,20
E02,S14,A10,33,55,22
E02,S14,A10,56,79,23
E02,S14,A10,80,99,19
E02,S14,A10,100,120,20
E02,S14,A10,121,140,19
E02,S14,A10,141,161,20
E02,S14,A10,162,180,18
E02,S14,A10,181,201,20
E02,S14,A10,202,221,19
E02,S14,A10,222,242,20
E02,S14,A10,243,260,17
E02,S14,A10,261,280,19
E02,S14,A11,1,27,26
E02,S14,A12,1,23,22
E02,S14,A12,61,88,27
E02,S14,A12,121,151,30
E02,S14,A12,184,214,30
E02,S14,A12,215,245,30
E02,S14,A12,246,273,27
E02,S14,A13,1,11,10
E02,S14,A13,12,33,21
E02,S14,A13,34,55,21
E02,S14,A13,56,77,21
E02,S14,A13,78,99,21
E02,S14,A13,100,122,22
E02,S14,A13,123,145,22
E02,S14,A13,146,169,23
E02,S14,A13,170,193,23
E02,S14,A13,194,216,22
E02,S14,A13,217,241,24
E02,S14,A13,242,264,22
E02,S14,A13,265,285,20
E02,S14,A14,1,14,13
E02,S14,A14,15,37,22
E02,S14,A14,38,65,27
E02,S14,A14,66,90,24
E02,S14,A14,91,115,24
E02,S14,A14,116,136,20
E02,S14,A14,137,163,26
E02,S14,A14,164,187,23
E02,S14,A14,188,210,22
E02,S14,A14,211,232,21
E02,S14,A14,233,257,24
E02,S14,A14,258,280,22
E02,S14,A15,1,22,21
E02,S14,A15,23,52,29
E02,S14,A15,86,116,30
E02,S14,A15,181,211,30
E02,S14,A15,212,242,30
E02,S14,A15,275,297,22
E02,S14,A16,1,25,24
E02,S14,A16,26,56,30
E02,S14,A16,121,151,30
E02,S14,A16,251,274,23
E02,S14,A17,1,11,10
E02,S14,A17,12,25,13
E02,S14,A17,26,39,13
E02,S14,A17,40,53,13
E02,S14,A17,54,67,13
E02,S14,A17,68,82,14
E02,S14,A17,83,95,12
E02,S14,A17,96,109,13
E02,S14,A17,110,121,11
E02,S14,A17,122,135,13
E02,S14,A17,136,149,13
E02,S14,A17,150,162,12
E02,S14,A17,163,175,12
E02,S14,A17,176,188,12
E02,S14,A17,189,200,11
E02,S14,A17,201,213,12
E02,S14,A17,214,225,11
E02,S14,A17,226,238,12
E02,S14,A17,239,252,13
E02,S14,A17,253,265,12
E02,S14,A17,266,278,12
E02,S14,A17,279,291,12
E02,S14,A18,11,25,14
E02,S14,A18,26,40,14
E02,S14,A18,41,54,13
E02,S14,A18,55,67,12
E02,S14,A18,68,79,11
E02,S14,A18,80,92,12
E02,S14,A18,93,105,12
E02,S14,A18,106,117,11
E02,S14,A18,118,130,12
E02,S14,A18,131,143,12
E02,S14,A18,144,156,12
E02,S14,A18,157,169,12
E02,S14,A18,170,183,13
E02,S14,A18,184,194,10
E02,S14,A18,195,207,12
E02,S14,A18,208,221,13
E02,S14,A18,222,232,10
E02,S14,A18,243,256,13
E02,S14,A18,257,269,12
E02,S14,A18,270,282,12
E02,S14,A18,283,295,12
E02,S14,A19,1,28,27
E02,S14,A19,29,59,30
E02,S14,A19,60,89,29
E02,S14,A19,122,152,30
E02,S14,A19,249,274,25
E02,S14,A20,1,28,27
E02,S14,A22,1,18,17
E02,S14,A22,19,40,21
E02,S14,A22,41,69,28
E02,S14,A22,70,94,24
E02,S14,A22,95,122,27
E02,S14,A22,123,153,30
E02,S14,A22,154,179,25
E02,S14,A22,180,209,29
E02,S14,A22,210,234,24
E02,S14,A22,235,264,29
E02,S14,A22,265,289,24
E02,S14,A23,1,15,14
E02,S14,A23,16,41,25
E02,S14,A23,42,62,20
E02,S14,A23,63,84,21
E02,S14,A23,85,111,26
E02,S14,A23,112,138,26
E02,S14,A23,139,162,23
E02,S14,A23,163,186,23
E02,S14,A23,187,211,24
E02,S14,A23,212,238,26
E02,S14,A23,239,265,26
E02,S14,A23,266,290,24
E02,S14,A24,1,17,16
E02,S14,A24,18,39,21
E02,S14,A24,40,61,21
E02,S14,A24,62,86,24
E02,S14,A24,87,109,22
E02,S14,A24,110,132,22
E02,S14,A24,133,157,24
E02,S14,A24,158,182,24
E02,S14,A24,183,208,25
E02,S14,A24,209,235,26
E02,S14,A24,236,260,24
E02,S14,A24,261,286,25
E02,S14,A25,1,16,15
E02,S14,A25,17,39,22
E02,S14,A25,40,62,22
E02,S14,A25,63,87,24
E02,S14,A25,88,112,24
E02,S14,A25,113,137,24
E02,S14,A25,138,163,25
E02,S14,A25,164,186,22
E02,S14,A25,187,213,26
E02,S14,A25,214,237,23
E02,S14,A25,238,261,23
E02,S14,A25,262,290,28
E02,S14,A26,1,11,10
E02,S14,A26,12,22,10
E02,S14,A26,23,33,10
E02,S14,A26,34,44,10
E02,S14,A26,45,55,10
E02,S14,A26,56,66,10
E02,S14,A26,67,77,10
E02,S14,A26,78,88,10
E02,S14,A26,89,100,11
E02,S14,A26,101,111,10
E02,S14,A26,112,122,10
E02,S14,A26,123,133,10
E02,S14,A26,134,144,10
E02,S14,A26,145,156,11
E02,S14,A26,157,167,10
E02,S14,A26,168,178,10
E02,S14,A26,179,190,11
E02,S14,A26,191,202,11
E02,S14,A26,203,214,11
E02,S14,A26,215,226,11
E02,S14,A26,227,237,10
E02,S14,A26,238,249,11
E02,S14,A26,250,261,11
E02,S14,A26,262,273,11
E02,S14,A26,274,285,11
E02,S14,A26,286,297,11
E02,S14,A27,1,24,23
E02,S14,A27,25,47,22
E02,S14,A27,48,74,26
E02,S14,A27,75,99,24
E02,S14,A27,100,120,20
E02,S14,A27,121,142,21
E02,S14,A27,143,168,25
E02,S14,A27,169,197,28
E02,S14,A27,198,222,24
E02,S14,A27,223,247,24
E02,S14,A27,248,273,25
E02,S14,A27,274,297,23
E02,S15,A04,1,15,14
E02,S15,A04,16,35,19
E02,S15,A04,36,58,22
E02,S15,A04,59,80,21
E02,S15,A04,81,102,21
E02,S15,A04,103,123,20
E02,S15,A04,124,145,21
E02,S15,A04,146,167,21
E02,S15,A04,168,190,22
E02,S15,A04,191,213,22
E02,S15,A04,214,235,21
E02,S15,A04,236,257,21
E02,S15,A04,258,278,20
E02,S15,A05,1,15,14
E02,S15,A05,16,38,22
E02,S15,A05,39,59,20
E02,S15,A05,60,80,20
E02,S15,A05,81,104,23
E02,S15,A05,105,125,20
E02,S15,A05,126,148,22
E02,S15,A05,149,171,22
E02,S15,A05,172,193,21
E02,S15,A05,194,216,22
E02,S15,A05,217,241,24
