Environment,Subject,Action,start,end
E03,S28,A07,183,204
E03,S28,A07,205,228
E03,S28,A07,229,248
E03,S28,A07,249,269
E03,S28,A07,270,290
E03,S28,A09,11,27
E03,S28,A09,28,51
E03,S28,A09,52,69
E03,S28,A09,70,87
E03,S28,A09,88,108
E03,S28,A09,109,127
E03,S28,A09,128,147
E03,S28,A09,148,166
E03,S28,A09,167,183
E03,S28,A09,184,201
E03,S28,A09,202,225
E03,S28,A09,226,242
E03,S28,A09,243,259
E03,S28,A09,260,282
E03,S28,A09,7,19
E03,S28,A09,20,31
E03,S28,A09,32,45
E03,S28,A09,46,58
E03,S28,A09,59,71
E03,S28,A09,72,96
E03,S28,A09,97,112
E03,S28,A09,113,125
E03,S28,A09,126,138
E03,S28,A09,139,150
E03,S28,A09,151,163
E03,S28,A09,164,175
E03,S28,A09,176,189
E03,S28,A09,190,202
E03,S28,A09,203,215
E03,S28,A09,216,229
E03,S28,A09,230,243
E03,S28,A09,244,258
E03,S28,A09,259,272
E03,S28,A09,273,286
E03,S28,A07,1,22
E03,S28,A07,23,49
E03,S28,A07,50,78
E03,S28,A07,79,106
E03,S28,A07,107,134
E03,S28,A07,135,163
E03,S28,A07,164,189
E03,S28,A07,190,215
E03,S28,A07,216,241
E03,S28,A07,242,268
E03,S28,A07,269,294
E03,S28,A12,12,27
E03,S28,A12,28,43
E03,S28,A12,44,63
E03,S28,A12,64,80
E03,S28,A12,81,98
E03,S28,A12,99,115
E03,S28,A12,116,132
E03,S28,A12,133,149
E03,S28,A12,150,166
E03,S28,A12,167,183
E03,S28,A12,184,200
E03,S28,A12,201,217
E03,S28,A12,218,238
E03,S28,A12,239,256
E03,S28,A12,257,274
E03,S28,A12,275,292
E03,S28,A13,10,28
E03,S28,A13,29,45
E03,S28,A13,46,65
E03,S28,A13,66,82
E03,S28,A13,83,101
E03,S28,A13,102,119
E03,S28,A13,120,138
E03,S28,A13,139,158
E03,S28,A13,159,177
E03,S28,A13,178,195
E03,S28,A13,196,214
E03,S28,A13,215,232
E03,S28,A13,233,253
E03,S28,A13,254,273
E03,S28,A13,274,296
E03,S28,A13,1,20
E03,S28,A13,21,48
E03,S28,A13,49,69
E03,S28,A13,70,89
E03,S28,A13,90,109
E03,S28,A13,110,132
E03,S28,A13,133,153
E03,S28,A13,154,172
E03,S28,A13,173,192
E03,S28,A13,193,211
E03,S28,A13,212,228
E03,S28,A13,229,246
E03,S28,A13,247,266
E03,S28,A13,267,287
E03,S28,A09,1,26
E03,S28,A09,193,217
E03,S28,A09,218,240
E03,S28,A09,241,265
E03,S28,A09,266,290
E03,S28,A09,1,16
E03,S28,A09,17,39
E03,S28,A09,40,60
E03,S28,A09,61,83
E03,S28,A09,84,106
E03,S28,A09,107,129
E03,S28,A09,130,148
E03,S28,A09,149,175
E03,S28,A09,176,198
E03,S28,A09,199,220
E03,S28,A09,221,242
E03,S28,A09,243,262
E03,S28,A09,263,286
E03,S28,A12,1,17
E03,S28,A12,18,38
E03,S28,A12,39,59
E03,S28,A12,60,79
E03,S28,A12,80,101
E03,S28,A12,102,123
E03,S28,A12,124,142
E03,S28,A12,143,164
E03,S28,A12,165,184
E03,S28,A12,185,205
E03,S28,A12,206,222
E03,S28,A12,223,241
E03,S28,A12,242,260
E03,S28,A12,261,277
E03,S28,A12,278,294
E03,S28,A20,1,17
E03,S28,A20,18,40
E03,S28,A20,41,66
E03,S28,A20,67,89
E03,S28,A20,90,112
E03,S28,A20,113,137
E03,S28,A20,138,160
E03,S28,A20,161,183
E03,S28,A20,184,205
E03,S28,A20,206,229
E03,S28,A20,230,251
E03,S28,A20,252,274
E03,S28,A20,275,296
E03,S28,A20,1,13
E03,S28,A20,14,35
E03,S28,A20,36,56
E03,S28,A20,57,78
E03,S28,A20,79,100
E03,S28,A20,101,120
E03,S28,A20,121,142
E03,S28,A20,143,165
E03,S28,A20,166,187
E03,S28,A20,188,208
E03,S28,A20,209,232
E03,S28,A20,233,254
E03,S28,A20,255,277
E03,S28,A20,278,297
E03,S28,A22,12,29
E03,S28,A22,30,52
E03,S28,A22,53,73
E03,S28,A22,74,96
E03,S28,A22,97,114
E03,S28,A22,115,136
E03,S28,A22,137,154
E03,S28,A22,155,181
E03,S28,A22,182,197
E03,S28,A22,198,216
E03,S28,A22,217,236
E03,S28,A22,237,258
E03,S28,A22,259,276
E03,S28,A22,277,296
E03,S28,A22,1,12
E03,S28,A22,13,38
E03,S28,A22,39,59
E03,S28,A22,60,87
E03,S28,A22,88,108
E03,S28,A22,109,130
E03,S28,A22,131,155
E03,S28,A22,156,176
E03,S28,A22,177,198
E03,S28,A22,199,219
E03,S28,A22,220,241
E03,S28,A22,275,290
E03,S29,A07,109,138
E03,S29,A07,139,167
E03,S29,A07,168,196
E03,S29,A07,197,225
E03,S29,A07,226,254
E03,S29,A07,255,284
E03,S29,A07,1,25
E03,S29,A07,26,55
E03,S29,A07,56,80
E03,S29,A07,81,107
E03,S29,A07,108,133
E03,S29,A07,134,161
E03,S29,A07,162,190
E03,S29,A07,191,219
E03,S29,A07,220,249
E03,S29,A07,250,279
E03,S29,A09,1,13
E03,S29,A09,14,39
E03,S29,A09,40,61
E03,S29,A09,62,85
E03,S29,A09,86,108
E03,S29,A09,109,132
E03,S29,A09,133,156
E03,S29,A09,157,182
E03,S29,A09,183,205
E03,S29,A09,206,229
E03,S29,A09,230,254
E03,S29,A09,255,278
E03,S29,A09,279,297
E03,S29,A09,5,27
E03,S29,A09,28,50
E03,S29,A09,51,74
E03,S29,A09,75,99
E03,S29,A09,100,122
E03,S29,A09,123,150
E03,S29,A09,151,177
E03,S29,A09,178,202
E03,S29,A09,203,225
E03,S29,A09,226,249
E03,S29,A09,250,271
E03,S29,A09,272,296
E03,S29,A07,1,16
E03,S29,A07,17,45
E03,S29,A07,46,73
E03,S29,A07,74,102
E03,S29,A07,103,132
E03,S29,A07,164,192
E03,S29,A07,224,252
E03,S29,A07,253,282
E03,S29,A12,2,21
E03,S29,A12,22,40
E03,S29,A12,41,64
E03,S29,A12,65,89
E03,S29,A12,90,116
E03,S29,A12,117,142
E03,S29,A12,174,198
E03,S29,A12,199,220
E03,S29,A12,221,242
E03,S29,A12,243,268
E03,S29,A12,269,293
E03,S29,A13,1,16
E03,S29,A13,17,36
E03,S29,A13,37,58
E03,S29,A13,59,83
E03,S29,A13,84,104
E03,S29,A13,105,128
E03,S29,A13,129,151
E03,S29,A13,152,173
E03,S29,A13,174,195
E03,S29,A13,196,216
E03,S29,A13,217,239
E03,S29,A13,240,262
E03,S29,A13,263,285
E03,S29,A13,8,34
E03,S29,A13,35,58
E03,S29,A13,59,79
E03,S29,A13,80,101
E03,S29,A13,102,126
E03,S29,A13,127,147
E03,S29,A13,148,170
E03,S29,A13,171,192
E03,S29,A13,193,211
E03,S29,A13,212,233
E03,S29,A13,234,257
E03,S29,A13,258,277
E03,S29,A09,9,31
E03,S29,A09,32,54
E03,S29,A09,55,79
E03,S29,A09,80,104
E03,S29,A09,105,129
E03,S29,A09,130,155
E03,S29,A09,156,179
E03,S29,A09,180,205
E03,S29,A09,206,230
E03,S29,A09,231,253
E03,S29,A09,254,278
E03,S29,A09,11,35
E03,S29,A09,36,59
E03,S29,A09,60,81
E03,S29,A09,82,107
E03,S29,A09,108,136
E03,S29,A09,137,162
E03,S29,A09,163,188
E03,S29,A09,189,211
E03,S29,A09,212,236
E03,S29,A09,237,259
E03,S29,A09,260,284
E03,S29,A13,5,20
E03,S29,A13,21,36
E03,S29,A13,37,52
E03,S29,A13,53,69
E03,S29,A13,70,86
E03,S29,A13,87,103
E03,S29,A13,104,118
E03,S29,A13,119,135
E03,S29,A13,136,153
E03,S29,A13,154,171
E03,S29,A13,172,189
E03,S29,A13,190,207
E03,S29,A13,208,225
E03,S29,A13,226,242
E03,S29,A13,243,260
E03,S29,A13,261,277
E03,S29,A13,278,297
E03,S29,A13,1,19
E03,S29,A13,20,40
E03,S29,A13,41,62
E03,S29,A13,63,84
E03,S29,A13,85,106
E03,S29,A13,107,126
E03,S29,A13,127,145
E03,S29,A13,146,164
E03,S29,A13,165,183
E03,S29,A13,184,203
E03,S29,A13,204,220
E03,S29,A13,221,239
E03,S29,A13,240,259
E03,S29,A13,260,278
E03,S29,A12,12,37
E03,S29,A12,38,65
E03,S29,A12,66,92
E03,S29,A12,93,119
E03,S29,A12,120,146
E03,S29,A12,178,204
E03,S29,A12,205,228
E03,S29,A12,229,252
E03,S29,A12,253,278
E03,S29,A20,12,40
E03,S29,A20,1,14
E03,S29,A20,15,43
E03,S29,A20,76,102
E03,S29,A20,103,132
E03,S29,A20,133,161
E03,S29,A20,162,188
E03,S29,A20,189,218
E03,S29,A20,251,279
E03,S29,A22,10,36
E03,S29,A22,37,52
E03,S29,A22,53,82
E03,S29,A22,83,108
E03,S29,A22,109,133
E03,S29,A22,134,156
E03,S29,A22,157,179
E03,S29,A22,180,206
E03,S29,A22,207,231
E03,S29,A22,232,256
E03,S29,A22,257,281
E03,S29,A22,1,13
E03,S29,A22,14,31
E03,S29,A22,32,60
E03,S29,A22,61,86
E03,S29,A22,87,109
E03,S29,A22,110,134
E03,S29,A22,135,158
E03,S29,A22,159,182
E03,S29,A22,183,206
E03,S29,A22,207,231
E03,S29,A22,232,255
E03,S29,A22,256,280
E03,S29,A22,281,297
E03,S30,A07,1,19
E03,S30,A07,1,19
E03,S30,A09,1,13
E03,S30,A09,14,41
E03,S30,A09,42,66
E03,S30,A09,67,90
E03,S30,A09,91,117
E03,S30,A09,118,144
E03,S30,A09,145,170
E03,S30,A09,171,194
E03,S30,A09,195,220
E03,S30,A09,221,248
E03,S30,A09,249,276
E03,S30,A09,9,35
E03,S30,A09,36,61
E03,S30,A09,62,90
E03,S30,A09,91,120
E03,S30,A09,121,149
E03,S30,A09,150,176
E03,S30,A09,177,203
E03,S30,A09,204,232
E03,S30,A09,233,260
E03,S30,A09,261,288
E03,S30,A12,12,31
E03,S30,A12,32,53
E03,S30,A12,54,76
E03,S30,A12,77,99
E03,S30,A12,100,122
E03,S30,A12,123,144
E03,S30,A12,145,168
E03,S30,A12,169,192
E03,S30,A12,193,214
E03,S30,A12,215,235
E03,S30,A12,236,258
E03,S30,A12,259,281
E03,S30,A13,1,13
E03,S30,A13,14,38
E03,S30,A13,39,63
E03,S30,A13,64,88
E03,S30,A13,89,114
E03,S30,A13,115,142
E03,S30,A13,143,167
E03,S30,A13,168,192
E03,S30,A13,193,218
E03,S30,A13,219,244
E03,S30,A13,245,269
E03,S30,A13,270,296
E03,S30,A13,1,12
E03,S30,A13,13,38
E03,S30,A13,39,66
E03,S30,A13,67,91
E03,S30,A13,92,118
E03,S30,A13,119,146
E03,S30,A13,147,173
E03,S30,A13,174,200
E03,S30,A13,201,227
E03,S30,A13,228,256
E03,S30,A13,257,285
E03,S30,A09,1,19
E03,S30,A09,20,45
E03,S30,A09,79,105
E03,S30,A09,106,133
E03,S30,A09,134,163
E03,S30,A09,164,191
E03,S30,A09,192,220
E03,S30,A09,221,249
E03,S30,A09,250,277
E03,S30,A09,1,18
E03,S30,A09,19,47
E03,S30,A09,48,77
E03,S30,A09,78,107
E03,S30,A09,108,136
E03,S30,A09,137,165
E03,S30,A09,259,288
E03,S30,A13,2,17
E03,S30,A13,18,33
E03,S30,A13,34,50
E03,S30,A13,51,68
E03,S30,A13,69,86
E03,S30,A13,87,105
E03,S30,A13,106,122
E03,S30,A13,123,140
E03,S30,A13,141,159
E03,S30,A13,160,177
E03,S30,A13,178,196
E03,S30,A13,197,214
E03,S30,A13,215,234
E03,S30,A13,235,253
E03,S30,A13,254,273
E03,S30,A13,274,290
E03,S30,A13,12,29
E03,S30,A13,30,46
E03,S30,A13,47,64
E03,S30,A13,65,82
E03,S30,A13,83,100
E03,S30,A13,101,118
E03,S30,A13,119,136
E03,S30,A13,137,154
E03,S30,A13,155,172
E03,S30,A13,173,191
E03,S30,A13,192,208
E03,S30,A13,209,226
E03,S30,A13,227,243
E03,S30,A13,244,261
E03,S30,A13,262,279
E03,S30,A13,280,297
E03,S30,A12,1,17
E03,S30,A12,18,43
E03,S30,A12,44,70
E03,S30,A12,71,94
E03,S30,A12,95,122
E03,S30,A12,123,149
E03,S30,A12,150,176
E03,S30,A12,177,204
E03,S30,A12,205,229
E03,S30,A12,230,256
E03,S30,A12,257,282
E03,S30,A20,1,13
E03,S30,A20,14,41
E03,S30,A20,42,68
E03,S30,A20,69,97
E03,S30,A20,98,124
E03,S30,A20,125,152
E03,S30,A20,153,180
E03,S30,A20,181,208
E03,S30,A20,209,235
E03,S30,A20,236,262
E03,S30,A20,263,286
E03,S30,A20,1,16
E03,S30,A20,17,41
E03,S30,A20,42,66
E03,S30,A20,67,89
E03,S30,A20,90,115
E03,S30,A20,116,143
E03,S30,A20,144,168
E03,S30,A20,169,195
E03,S30,A20,196,223
E03,S30,A20,224,250
E03,S30,A20,251,277
E03,S30,A22,12,35
E03,S30,A22,36,53
E03,S30,A22,54,79
E03,S30,A22,80,103
E03,S30,A22,104,125
E03,S30,A22,126,152
E03,S30,A22,153,179
E03,S30,A22,180,205
E03,S30,A22,206,232
E03,S30,A22,233,257
E03,S30,A22,258,282
E03,S30,A22,1,14
E03,S30,A22,15,36
E03,S30,A22,37,66
E03,S30,A22,67,93
E03,S30,A22,94,118
E03,S30,A22,119,145
E03,S30,A22,146,172
E03,S30,A22,173,199
E03,S30,A22,200,226
E03,S30,A22,227,253
E03,S30,A22,254,278
E03,S30,A22,279,297
E04,S31,A07,1,18
E04,S31,A07,19,45
E04,S31,A07,46,72
E04,S31,A07,73,99
E04,S31,A07,100,125
E04,S31,A07,126,150
E04,S31,A07,151,176
E04,S31,A07,177,202
E04,S31,A07,203,228
E04,S31,A07,229,254
E04,S31,A07,255,280
E04,S31,A07,8,28
E04,S31,A07,29,51
E04,S31,A07,52,72
E04,S31,A07,73,95
E04,S31,A07,96,117
E04,S31,A07,118,139
E04,S31,A07,140,160
E04,S31,A07,161,183
E04,S31,A07,184,205
E04,S31,A07,206,226
E04,S31,A07,227,247
E04,S31,A07,248,270
E04,S31,A07,271,293
E04,S31,A09,1,13
E04,S31,A09,14,38
E04,S31,A09,39,60
E04,S31,A09,61,85
E04,S31,A09,86,110
E04,S31,A09,111,133
E04,S31,A09,134,155
E04,S31,A09,156,178
E04,S31,A09,179,202
E04,S31,A09,203,227
E04,S31,A09,228,249
E04,S31,A09,250,269
E04,S31,A09,270,290
E04,S31,A09,1,18
E04,S31,A09,19,41
E04,S31,A09,42,60
E04,S31,A09,61,82
E04,S31,A09,83,104
E04,S31,A09,105,125
E04,S31,A09,126,149
E04,S31,A09,150,172
E04,S31,A09,173,193
E04,S31,A09,194,215
E04,S31,A09,216,237
E04,S31,A09,238,259
E04,S31,A09,260,281
E04,S31,A07,1,18
E04,S31,A07,19,45
E04,S31,A07,46,70
E04,S31,A07,71,94
E04,S31,A07,95,118
E04,S31,A07,119,144
E04,S31,A07,145,169
E04,S31,A07,170,195
E04,S31,A07,196,220
E04,S31,A07,221,245
E04,S31,A07,246,268
E04,S31,A07,269,291
E04,S31,A12,7,27
E04,S31,A12,28,49
E04,S31,A12,50,75
E04,S31,A12,76,99
E04,S31,A12,100,123
E04,S31,A12,124,144
E04,S31,A12,145,166
E04,S31,A12,167,189
E04,S31,A12,190,213
E04,S31,A12,214,238
E04,S31,A12,239,262
E04,S31,A12,263,282
E04,S31,A13,8,27
E04,S31,A13,28,48
E04,S31,A13,49,67
E04,S31,A13,68,88
E04,S31,A13,89,110
E04,S31,A13,111,131
E04,S31,A13,132,151
E04,S31,A13,152,172
E04,S31,A13,173,194
E04,S31,A13,195,214
E04,S31,A13,215,234
E04,S31,A13,235,254
E04,S31,A13,255,274
E04,S31,A13,275,296
E04,S31,A13,5,25
E04,S31,A13,26,48
E04,S31,A13,49,70
E04,S31,A13,71,92
E04,S31,A13,93,114
E04,S31,A13,115,135
E04,S31,A13,136,156
E04,S31,A13,157,178
E04,S31,A13,179,199
E04,S31,A13,200,219
E04,S31,A13,220,241
E04,S31,A13,242,262
E04,S31,A13,263,283
E04,S31,A09,1,13
E04,S31,A09,14,41
E04,S31,A09,42,68
E04,S31,A09,69,98
E04,S31,A09,99,125
E04,S31,A09,126,152
E04,S31,A09,153,179
E04,S31,A09,180,206
E04,S31,A09,207,234
E04,S31,A09,235,262
E04,S31,A09,263,290
E04,S31,A09,1,15
E04,S31,A09,16,43
E04,S31,A09,44,69
E04,S31,A09,70,95
E04,S31,A09,96,119
E04,S31,A09,120,144
E04,S31,A09,145,169
E04,S31,A09,170,195
E04,S31,A09,196,221
E04,S31,A09,222,247
E04,S31,A09,248,274
E04,S31,A13,1,13
E04,S31,A13,14,29
E04,S31,A13,30,44
E04,S31,A13,45,58
E04,S31,A13,59,73
E04,S31,A13,74,88
E04,S31,A13,89,100
E04,S31,A13,101,113
E04,S31,A13,114,127
E04,S31,A13,128,141
E04,S31,A13,142,155
E04,S31,A13,156,169
E04,S31,A13,170,183
E04,S31,A13,184,197
E04,S31,A13,198,212
E04,S31,A13,213,226
E04,S31,A13,227,240
E04,S31,A13,241,254
E04,S31,A13,255,269
E04,S31,A13,270,283
E04,S31,A13,284,297
E04,S31,A13,11,24
E04,S31,A13,25,38
E04,S31,A13,39,52
E04,S31,A13,53,67
E04,S31,A13,68,82
E04,S31,A13,83,97
E04,S31,A13,98,111
E04,S31,A13,112,126
E04,S31,A13,127,142
E04,S31,A13,143,157
E04,S31,A13,158,172
E04,S31,A13,173,187
E04,S31,A13,188,202
E04,S31,A13,203,219
E04,S31,A13,220,234
E04,S31,A13,235,249
E04,S31,A13,250,266
E04,S31,A13,267,282
E04,S31,A12,12,31
E04,S31,A12,32,54
E04,S31,A12,55,74
E04,S31,A12,75,96
E04,S31,A12,97,120
E04,S31,A12,121,141
E04,S31,A12,142,166
E04,S31,A12,167,188
E04,S31,A12,189,209
E04,S31,A12,210,231
E04,S31,A12,232,256
E04,S31,A12,257,279
E04,S31,A20,1,25
E04,S31,A20,26,52
E04,S31,A20,53,80
E04,S31,A20,81,108
E04,S31,A20,109,136
E04,S31,A20,137,166
E04,S31,A20,167,196
E04,S31,A20,197,224
E04,S31,A20,225,251
E04,S31,A20,252,279
E04,S31,A20,12,35
E04,S31,A20,36,63
E04,S31,A20,64,90
E04,S31,A20,91,118
E04,S31,A20,119,145
E04,S31,A20,146,173
E04,S31,A20,174,201
E04,S31,A20,202,227
E04,S31,A20,228,254
E04,S31,A20,255,283
E04,S31,A22,1,14
E04,S31,A22,15,41
E04,S31,A22,42,66
E04,S31,A22,98,122
E04,S31,A22,123,149
E04,S31,A22,150,176
E04,S31,A22,209,232
E04,S31,A22,233,259
E04,S31,A22,260,286
E04,S31,A22,1,22
E04,S31,A22,23,49
E04,S31,A22,50,75
E04,S31,A22,76,99
E04,S31,A22,100,122
E04,S31,A22,123,145
E04,S31,A22,146,167
E04,S31,A22,168,190
E04,S31,A22,191,211
E04,S31,A22,212,232
E04,S31,A22,233,256
E04,S31,A22,257,274
E04,S31,A22,275,297
E04,S32,A07,1,20
E04,S32,A07,1,12
E04,S32,A07,13,41
E04,S32,A07,42,70
E04,S32,A09,1,13
E04,S32,A09,14,42
E04,S32,A09,43,72
E04,S32,A09,175,204
E04,S32,A07,1,17
E04,S32,A12,1,12
E04,S32,A12,13,37
E04,S32,A12,242,271
E04,S32,A13,4,26
E04,S32,A13,27,50
E04,S32,A13,51,76
E04,S32,A13,77,103
E04,S32,A13,104,129
E04,S32,A13,130,155
E04,S32,A13,156,179
E04,S32,A13,180,203
E04,S32,A13,204,227
E04,S32,A13,228,253
E04,S32,A13,254,278
E04,S32,A13,1,24
E04,S32,A13,25,47
E04,S32,A13,48,69
E04,S32,A13,70,93
E04,S32,A13,94,116
E04,S32,A13,117,139
E04,S32,A13,140,163
E04,S32,A13,164,187
E04,S32,A13,188,210
E04,S32,A13,211,232
E04,S32,A13,233,256
E04,S32,A13,257,280
E04,S32,A09,12,39
E04,S32,A09,40,69
E04,S32,A09,70,98
E04,S32,A09,214,243
E04,S32,A13,8,22
E04,S32,A13,23,42
E04,S32,A13,43,61
E04,S32,A13,62,82
E04,S32,A13,83,101
E04,S32,A13,102,123
E04,S32,A13,124,145
E04,S32,A13,146,165
E04,S32,A13,166,186
E04,S32,A13,187,208
E04,S32,A13,209,226
E04,S32,A13,227,246
E04,S32,A13,247,266
E04,S32,A13,267,288
E04,S32,A13,11,30
E04,S32,A13,31,51
E04,S32,A13,52,71
E04,S32,A13,72,92
E04,S32,A13,93,112
E04,S32,A13,113,134
E04,S32,A13,135,154
E04,S32,A13,155,175
E04,S32,A13,176,196
E04,S32,A13,197,217
E04,S32,A13,218,238
E04,S32,A13,239,259
E04,S32,A13,260,279
E04,S32,A13,280,297
E04,S32,A12,1,12
E04,S32,A12,13,36
E04,S32,A12,37,66
E04,S32,A12,67,96
E04,S32,A12,97,126
E04,S32,A12,127,153
E04,S32,A12,154,182
E04,S32,A12,214,242
E04,S32,A12,243,272
E04,S32,A12,273,297
E04,S32,A20,1,12
E04,S32,A20,13,42
E04,S32,A20,43,67
E04,S32,A20,68,93
E04,S32,A20,94,123
E04,S32,A20,124,148
E04,S32,A20,149,177
E04,S32,A20,178,206
E04,S32,A20,207,232
E04,S32,A20,233,259
E04,S32,A20,260,286
E04,S32,A20,1,14
E04,S32,A20,15,43
E04,S32,A20,44,72
E04,S32,A20,136,164
E04,S32,A20,165,193
E04,S32,A20,194,221
E04,S32,A20,222,251
E04,S32,A20,252,281
E04,S32,A22,12,30
E04,S32,A22,31,51
E04,S32,A22,52,70
E04,S32,A22,71,93
E04,S32,A22,94,118
E04,S32,A22,119,141
E04,S32,A22,142,166
E04,S32,A22,167,190
E04,S32,A22,191,216
E04,S32,A22,217,244
E04,S32,A22,245,270
E04,S32,A22,271,297
E04,S32,A22,9,31
E04,S32,A22,32,55
E04,S32,A22,56,81
E04,S32,A22,82,106
E04,S32,A22,107,134
E04,S32,A22,135,161
E04,S32,A22,162,189
E04,S32,A22,190,214
E04,S32,A22,215,240
E04,S32,A22,241,267
E04,S32,A22,268,293
E04,S33,A07,1,15
E04,S33,A07,16,44
E04,S33,A07,107,133
E04,S33,A07,230,259
E04,S33,A07,1,21
E04,S33,A09,1,15
E04,S33,A09,16,45
E04,S33,A09,46,73
E04,S33,A09,74,103
E04,S33,A09,104,130
E04,S33,A09,131,157
E04,S33,A09,158,184
E04,S33,A09,185,212
E04,S33,A09,213,239
E04,S33,A09,240,266
E04,S33,A09,267,296
E04,S33,A09,1,16
E04,S33,A09,17,43
E04,S33,A09,44,70
E04,S33,A09,71,97
E04,S33,A09,98,124
E04,S33,A09,125,152
E04,S33,A09,153,179
E04,S33,A09,180,205
E04,S33,A09,206,233
E04,S33,A09,234,260
E04,S33,A09,261,285
E04,S33,A07,1,24
E04,S33,A12,1,17
E04,S33,A12,51,77
E04,S33,A12,78,107
E04,S33,A12,108,137
E04,S33,A12,138,167
E04,S33,A12,231,260
E04,S33,A13,10,35
E04,S33,A13,36,62
E04,S33,A13,63,88
E04,S33,A13,89,113
E04,S33,A13,114,138
E04,S33,A13,139,162
E04,S33,A13,163,186
E04,S33,A13,187,210
E04,S33,A13,211,234
E04,S33,A13,235,258
E04,S33,A13,259,282
E04,S33,A13,11,35
E04,S33,A13,36,60
E04,S33,A13,61,85
E04,S33,A13,86,108
E04,S33,A13,109,133
E04,S33,A13,134,158
E04,S33,A13,159,181
E04,S33,A13,182,206
E04,S33,A13,207,229
E04,S33,A13,230,252
E04,S33,A13,253,275
E04,S33,A13,276,297
E04,S33,A09,1,19
E04,S33,A09,117,146
E04,S33,A09,1,22
E04,S33,A13,1,12
E04,S33,A13,13,36
E04,S33,A13,37,59
E04,S33,A13,60,83
E04,S33,A13,84,105
E04,S33,A13,106,128
E04,S33,A13,129,150
E04,S33,A13,151,173
E04,S33,A13,174,194
E04,S33,A13,195,217
E04,S33,A13,218,242
E04,S33,A13,243,267
E04,S33,A13,268,290
E04,S33,A13,1,18
E04,S33,A13,19,41
E04,S33,A13,42,67
E04,S33,A13,68,92
E04,S33,A13,93,116
E04,S33,A13,117,139
E04,S33,A13,140,160
E04,S33,A13,161,181
E04,S33,A13,182,202
E04,S33,A13,203,223
E04,S33,A13,224,245
E04,S33,A13,246,266
E04,S33,A13,267,287
E04,S33,A12,11,32
E04,S33,A12,33,53
E04,S33,A12,54,74
E04,S33,A12,75,99
E04,S33,A12,100,125
E04,S33,A12,126,152
E04,S33,A12,153,178
E04,S33,A12,179,204
E04,S33,A12,205,229
E04,S33,A12,230,256
E04,S33,A12,257,283
E04,S33,A20,1,23
E04,S33,A20,1,23
E04,S33,A22,1,13
E04,S33,A22,125,153
E04,S33,A22,154,183
E04,S33,A22,184,213
E04,S33,A22,1,17
E04,S34,A07,75,100
E04,S34,A07,101,127
E04,S34,A07,128,154
E04,S34,A07,186,212
E04,S34,A07,213,241
E04,S34,A07,39,66
E04,S34,A07,67,96
E04,S34,A07,163,187
E04,S34,A07,188,215
E04,S34,A07,216,245
E04,S34,A09,1,17
E04,S34,A09,18,41
E04,S34,A09,42,64
E04,S34,A09,65,88
E04,S34,A09,89,114
E04,S34,A09,115,143
E04,S34,A09,144,170
E04,S34,A09,171,199
E04,S34,A09,200,225
E04,S34,A09,226,252
E04,S34,A09,253,277
E04,S34,A09,39,67
E04,S34,A09,68,87
E04,S34,A09,88,108
E04,S34,A09,109,132
E04,S34,A09,133,150
E04,S34,A09,151,172
E04,S34,A09,173,194
E04,S34,A09,195,217
E04,S34,A09,218,242
E04,S34,A09,243,265
E04,S34,A09,266,287
E04,S34,A07,1,25
E04,S34,A07,26,51
E04,S34,A07,52,80
E04,S34,A07,81,109
E04,S34,A07,110,139
E04,S34,A07,140,167
E04,S34,A07,168,196
E04,S34,A07,230,256
E04,S34,A07,257,286
E04,S34,A12,1,13
E04,S34,A12,14,31
E04,S34,A12,32,47
E04,S34,A12,48,65
E04,S34,A12,66,83
E04,S34,A12,84,101
E04,S34,A12,102,120
E04,S34,A12,121,137
E04,S34,A12,138,157
E04,S34,A12,158,176
E04,S34,A12,177,195
E04,S34,A12,196,214
E04,S34,A12,215,235
E04,S34,A12,236,254
E04,S34,A12,255,272
E04,S34,A12,273,291
E04,S34,A13,12,28
E04,S34,A13,29,45
E04,S34,A13,46,63
E04,S34,A13,64,82
E04,S34,A13,83,99
E04,S34,A13,100,117
E04,S34,A13,118,134
E04,S34,A13,135,153
E04,S34,A13,154,171
E04,S34,A13,172,189
E04,S34,A13,190,207
E04,S34,A13,208,225
E04,S34,A13,226,243
E04,S34,A13,244,262
E04,S34,A13,263,281
E04,S34,A13,1,26
E04,S34,A13,27,47
E04,S34,A13,48,66
E04,S34,A13,67,85
E04,S34,A13,86,108
E04,S34,A13,109,128
E04,S34,A13,129,148
E04,S34,A13,149,170
E04,S34,A13,171,191
E04,S34,A13,192,212
E04,S34,A13,213,233
E04,S34,A13,234,256
E04,S34,A13,257,279
E04,S34,A13,280,297
E04,S34,A09,1,12
E04,S34,A09,13,36
E04,S34,A09,37,59
E04,S34,A09,60,85
E04,S34,A09,86,113
E04,S34,A09,114,139
E04,S34,A09,140,166
E04,S34,A09,167,195
E04,S34,A09,196,221
E04,S34,A09,222,246
E04,S34,A09,247,273
E04,S34,A09,1,30
E04,S34,A09,31,52
E04,S34,A09,53,77
E04,S34,A09,78,103
E04,S34,A09,104,128
E04,S34,A09,129,154
E04,S34,A09,155,181
E04,S34,A09,182,207
E04,S34,A09,208,231
E04,S34,A09,232,256
E04,S34,A09,257,281
E04,S34,A13,1,19
E04,S34,A13,20,38
E04,S34,A13,39,58
E04,S34,A13,59,77
E04,S34,A13,78,97
